D_number,date_UTC,Latitude,Longitude
298,2023-04-27 20:59:29,54.35253,10.85331
298,2023-04-27 21:04:30,54.35289,10.85383
298,2023-04-27 21:09:34,54.35323,10.85434
298,2023-04-27 21:19:28,54.35395,10.85548
298,2023-04-27 21:24:28,54.35425,10.85591
298,2023-04-27 21:29:27,54.35458,10.85645
298,2023-04-27 21:34:26,54.35507,10.85688
298,2023-04-27 21:44:25,54.35558,10.85788
298,2023-04-27 21:49:28,54.35589,10.85842
298,2023-04-27 21:59:30,54.3564,10.85945
298,2023-04-27 22:09:33,54.35717,10.86046
298,2023-04-27 22:19:34,54.35772,10.86138
298,2023-04-27 22:24:37,54.35801,10.86181
298,2023-04-27 22:29:35,54.35831,10.86232
298,2023-04-27 22:39:33,54.35881,10.86323
298,2023-04-27 22:44:34,54.35906,10.86368
298,2023-04-27 22:49:35,54.35933,10.86411
298,2023-04-27 22:59:31,54.35986,10.8649
298,2023-04-27 23:04:38,54.36015,10.86531
298,2023-04-27 23:09:33,54.36047,10.86567
298,2023-04-27 23:14:32,54.36076,10.8661
298,2023-04-27 23:19:33,54.36109,10.86653
298,2023-04-27 23:24:35,54.36143,10.86698
298,2023-04-27 23:39:32,54.36244,10.86842
298,2023-04-27 23:44:34,54.36279,10.86895
298,2023-04-27 23:49:33,54.3631,10.86943
298,2023-04-27 23:54:39,54.36343,10.86996
298,2023-04-27 23:59:39,54.36362,10.87039
298,2023-04-28 00:04:32,54.36393,10.87093
298,2023-04-28 00:09:32,54.36422,10.87144
298,2023-04-28 00:14:41,54.36467,10.872
298,2023-04-28 00:19:44,54.36504,10.87252
298,2023-04-28 00:24:41,54.36543,10.87297
298,2023-04-28 00:29:38,54.36579,10.87344
298,2023-04-28 00:34:59,54.36616,10.87408
298,2023-04-28 00:39:39,54.36648,10.87458
298,2023-04-28 00:44:37,54.36679,10.87513
298,2023-04-28 00:49:34,54.36714,10.87569
298,2023-04-28 00:54:34,54.36748,10.87625
298,2023-04-28 00:59:34,54.36777,10.87685
298,2023-04-28 01:04:41,54.36809,10.87745
298,2023-04-28 01:09:37,54.36842,10.87807
298,2023-04-28 01:14:37,54.36875,10.8787
298,2023-04-28 01:19:36,54.36906,10.87932
298,2023-04-28 01:24:38,54.36938,10.87994
298,2023-04-28 01:29:39,54.36969,10.88054
298,2023-04-28 01:35:01,54.37001,10.88123
298,2023-04-28 01:39:36,54.37029,10.88179
298,2023-04-28 01:44:36,54.3706,10.88239
298,2023-04-28 01:49:34,54.37091,10.88297
298,2023-04-28 01:54:35,54.37121,10.88355
298,2023-04-28 01:59:33,54.37152,10.8841
298,2023-04-28 02:04:34,54.37182,10.88464
298,2023-04-28 02:09:31,54.37212,10.8852
298,2023-04-28 02:14:36,54.37242,10.88571
298,2023-04-28 02:19:28,54.37271,10.88623
298,2023-04-28 02:24:34,54.37299,10.88674
298,2023-04-28 02:29:25,54.37328,10.88728
298,2023-04-28 02:34:49,54.37355,10.88782
298,2023-04-28 02:39:29,54.37381,10.88833
298,2023-04-28 02:44:33,54.37411,10.88874
298,2023-04-28 02:49:30,54.3744,10.8893
298,2023-04-28 02:54:29,54.37468,10.88988
298,2023-04-28 02:59:31,54.37493,10.89037
298,2023-04-28 03:04:29,54.37521,10.89088
298,2023-04-28 03:09:29,54.37553,10.89144
298,2023-04-28 03:14:31,54.37581,10.892
298,2023-04-28 03:19:29,54.376,10.89258
298,2023-04-28 03:24:27,54.37629,10.89316
298,2023-04-28 03:29:27,54.37658,10.89374
298,2023-04-28 03:34:51,54.3769,10.89442
298,2023-04-28 03:39:25,54.37727,10.89505
298,2023-04-28 03:44:22,54.37752,10.89563
298,2023-04-28 03:49:22,54.37784,10.89621
298,2023-04-28 03:54:19,54.37814,10.89672
298,2023-04-28 03:59:24,54.37843,10.89732
298,2023-04-28 04:04:16,54.37881,10.89805
298,2023-04-28 04:09:21,54.3791,10.89869
298,2023-04-28 04:14:17,54.37941,10.89936
298,2023-04-28 04:19:21,54.37961,10.8999
298,2023-04-28 04:24:17,54.37977,10.90033
298,2023-04-28 04:29:17,54.37996,10.90078
298,2023-04-28 04:34:51,54.38018,10.90129
298,2023-04-28 04:39:17,54.38035,10.90174
298,2023-04-28 04:44:20,54.38055,10.90226
298,2023-04-28 04:49:16,54.38075,10.90275
298,2023-04-28 04:54:14,54.38091,10.90324
298,2023-04-28 04:59:15,54.38109,10.90374
298,2023-04-28 05:04:13,54.38124,10.90425
298,2023-04-28 05:09:14,54.38139,10.90475
298,2023-04-28 05:19:14,54.38168,10.90552
298,2023-04-28 05:24:11,54.38185,10.90582
298,2023-04-28 05:29:20,54.38206,10.90608
298,2023-04-28 05:34:49,54.38232,10.90631
298,2023-04-28 05:39:21,54.38251,10.90653
298,2023-04-28 05:44:15,54.3827,10.90676
298,2023-04-28 05:49:16,54.38293,10.90696
298,2023-04-28 05:59:23,54.38331,10.90732
298,2023-04-28 06:04:21,54.3835,10.90756
298,2023-04-28 06:09:17,54.38367,10.90775
298,2023-04-28 06:14:21,54.38388,10.90794
298,2023-04-28 06:19:18,54.38399,10.90812
298,2023-04-28 06:24:20,54.38422,10.90824
298,2023-04-28 06:29:18,54.38424,10.90827
298,2023-04-28 06:44:21,54.38528,10.90869
298,2023-04-28 06:54:19,54.3858,10.90899
298,2023-04-28 06:59:20,54.38618,10.90904
298,2023-04-28 07:04:20,54.3865,10.90927
298,2023-04-28 07:09:21,54.38673,10.90921
298,2023-04-28 07:14:19,54.38705,10.90925
298,2023-04-28 07:34:23,54.3882,10.9093
298,2023-04-28 07:42:23,54.38871,10.90944
298,2023-04-28 07:49:24,54.38904,10.90944
298,2023-04-28 08:09:24,54.39042,10.90949
298,2023-04-28 08:14:25,54.39077,10.90955
298,2023-04-28 08:24:24,54.39156,10.90968
298,2023-04-28 08:29:27,54.39194,10.90972
298,2023-04-28 08:34:28,54.39236,10.90977
298,2023-04-28 08:47:29,54.39351,10.90985
298,2023-04-28 08:49:20,54.39367,10.9099
298,2023-04-28 08:54:20,54.39416,10.90996
298,2023-04-28 08:59:21,54.39454,10.91002
298,2023-04-28 09:04:19,54.39493,10.91011
298,2023-04-28 09:14:35,54.39593,10.91022
298,2023-04-28 09:24:25,54.39672,10.91033
298,2023-04-28 09:29:18,54.39722,10.91041
298,2023-04-28 09:34:19,54.39767,10.91058
298,2023-04-28 09:44:16,54.3986,10.91078
298,2023-04-28 09:52:50,54.39929,10.91095
298,2023-04-28 09:54:23,54.39944,10.91097
298,2023-04-28 09:59:19,54.39992,10.91105
298,2023-04-28 10:09:19,54.40086,10.91127
298,2023-04-28 10:14:17,54.40133,10.91136
298,2023-04-28 10:19:25,54.40178,10.91157
298,2023-04-28 10:24:18,54.40233,10.91163
298,2023-04-28 10:29:25,54.40279,10.9117
298,2023-04-28 10:34:18,54.40336,10.91178
298,2023-04-28 10:44:20,54.40442,10.91193
298,2023-04-28 10:55:28,54.40565,10.91211
298,2023-04-28 10:59:24,54.40609,10.91213
298,2023-04-28 11:04:24,54.40666,10.91215
298,2023-04-28 11:14:32,54.40787,10.91211
298,2023-04-28 11:19:27,54.40844,10.91221
298,2023-04-28 11:39:29,54.4108,10.91245
298,2023-04-28 11:49:29,54.412,10.91256
298,2023-04-28 12:04:31,54.4137,10.9129
298,2023-04-28 12:14:38,54.41486,10.91322
298,2023-04-28 12:19:37,54.4156,10.91337
298,2023-04-28 12:24:32,54.416,10.91361
298,2023-04-28 12:39:32,54.41803,10.91466
298,2023-04-28 12:44:34,54.41858,10.91498
298,2023-04-28 12:54:34,54.41972,10.91533
298,2023-04-28 13:04:32,54.42085,10.91552
298,2023-04-28 13:29:34,54.42347,10.91648
298,2023-04-28 13:34:36,54.42393,10.91661
298,2023-04-28 13:39:44,54.42437,10.91665
298,2023-04-28 13:49:36,54.42519,10.91668
298,2023-04-28 14:02:20,54.42612,10.91655
298,2023-04-28 14:04:45,54.42631,10.91655
298,2023-04-28 14:14:40,54.42722,10.91633
298,2023-04-28 14:19:39,54.42768,10.91633
298,2023-04-28 14:24:44,54.42819,10.91629
298,2023-04-28 14:29:35,54.42867,10.91642
298,2023-04-28 14:34:39,54.42899,10.91616
298,2023-04-28 14:44:33,54.43005,10.91571
298,2023-04-28 14:49:36,54.43047,10.91543
298,2023-04-28 14:54:33,54.43092,10.91517
298,2023-04-28 14:59:31,54.43143,10.91485
298,2023-04-28 15:07:21,54.43212,10.9144
298,2023-04-28 15:14:34,54.43277,10.91395
298,2023-04-28 15:19:26,54.43334,10.91374
298,2023-04-28 15:24:22,54.43384,10.91324
298,2023-04-28 15:29:22,54.43414,10.9129
298,2023-04-28 15:39:22,54.43505,10.91213
298,2023-04-28 15:44:19,54.43549,10.91178
298,2023-04-28 15:49:26,54.43592,10.91144
298,2023-04-28 16:14:20,54.43842,10.90987
298,2023-04-28 16:19:24,54.43855,10.90932
298,2023-04-28 16:44:14,54.44024,10.90721
298,2023-04-28 16:49:21,54.44049,10.90689
298,2023-04-28 16:54:14,54.4408,10.90638
298,2023-04-28 16:59:14,54.44106,10.90606
298,2023-04-28 17:04:18,54.44133,10.90569
298,2023-04-28 17:09:20,54.44167,10.90524
298,2023-04-28 17:16:57,54.44198,10.90481
298,2023-04-28 17:24:19,54.44232,10.90419
298,2023-04-28 17:29:16,54.44259,10.9038
298,2023-04-28 17:39:14,54.4431,10.90292
298,2023-04-28 17:59:12,54.44415,10.90131
298,2023-04-28 18:24:17,54.44535,10.89927
298,2023-04-28 18:44:15,54.44627,10.89762
298,2023-04-28 18:54:10,54.44677,10.89657
298,2023-04-28 18:59:09,54.44703,10.89636
298,2023-04-28 19:31:29,54.44838,10.89346
298,2023-04-28 19:39:08,54.44873,10.89297
298,2023-04-28 19:44:07,54.44898,10.89252
298,2023-04-28 19:49:09,54.44914,10.89217
298,2023-04-28 19:54:09,54.44935,10.89179
298,2023-04-28 19:59:11,54.44954,10.89131
298,2023-04-28 20:09:17,54.45,10.89028
298,2023-04-28 20:14:09,54.45022,10.88988
298,2023-04-28 20:29:11,54.45088,10.88863
298,2023-04-28 21:04:07,54.45222,10.88631
298,2023-04-28 21:14:13,54.45265,10.88558
298,2023-04-28 21:19:08,54.45288,10.88528
298,2023-04-28 21:24:09,54.45303,10.88503
298,2023-04-28 21:34:27,54.45366,10.88412
298,2023-04-28 21:40:15,54.45388,10.88374
298,2023-04-28 21:44:15,54.45412,10.88352
298,2023-04-28 22:04:17,54.4551,10.88226
298,2023-04-28 22:09:19,54.4554,10.88209
298,2023-04-28 22:19:24,54.45594,10.88153
298,2023-04-28 22:34:13,54.45681,10.88071
298,2023-04-28 22:40:25,54.45715,10.88046
298,2023-04-28 22:44:21,54.45726,10.88035
298,2023-04-28 22:54:11,54.45788,10.88005
298,2023-04-28 23:04:19,54.45846,10.8796
298,2023-04-28 23:19:21,54.45942,10.87943
298,2023-04-28 23:40:02,54.46061,10.879
298,2023-04-28 23:44:28,54.46086,10.87893
298,2023-04-29 00:19:19,54.46286,10.87831
298,2023-04-29 00:29:18,54.46333,10.8785
298,2023-04-29 00:34:18,54.464,10.87846
298,2023-04-29 00:40:51,54.46391,10.87848
298,2023-04-29 00:49:21,54.46439,10.8787
298,2023-04-29 00:59:23,54.46512,10.8788
298,2023-04-29 01:14:23,54.46589,10.87917
298,2023-04-29 01:19:30,54.46632,10.87921
298,2023-04-29 01:29:21,54.46685,10.87962
298,2023-04-29 01:40:21,54.46755,10.87998
298,2023-04-29 01:54:23,54.46849,10.88046
298,2023-04-29 01:59:30,54.46885,10.88063
298,2023-04-29 02:09:24,54.46949,10.88101
298,2023-04-29 02:14:21,54.46974,10.88125
298,2023-04-29 02:19:21,54.47002,10.88149
298,2023-04-29 02:24:19,54.47018,10.88151
298,2023-04-29 02:29:19,54.47042,10.88177
298,2023-04-29 02:34:16,54.47065,10.88185
298,2023-04-29 02:41:19,54.47095,10.88217
298,2023-04-29 02:49:14,54.47139,10.88249
298,2023-04-29 02:59:18,54.47185,10.88275
298,2023-04-29 03:04:18,54.47201,10.88299
298,2023-04-29 03:19:21,54.47242,10.88367
298,2023-04-29 03:24:20,54.47263,10.88385
298,2023-04-29 03:29:28,54.47287,10.8841
298,2023-04-29 03:39:23,54.47323,10.88447
298,2023-04-29 03:46:58,54.47339,10.88468
298,2023-04-29 03:54:24,54.47366,10.88496
298,2023-04-29 03:59:21,54.47365,10.885
298,2023-04-29 04:14:20,54.47408,10.88548
298,2023-04-29 04:19:16,54.47426,10.88552
298,2023-04-29 04:34:20,54.47462,10.88593
298,2023-04-29 04:44:27,54.47481,10.88616
298,2023-04-29 04:50:21,54.47477,10.88642
298,2023-04-29 04:59:19,54.47491,10.88646
298,2023-04-29 05:04:17,54.47498,10.88661
298,2023-04-29 05:09:18,54.47519,10.88679
298,2023-04-29 05:14:22,54.47519,10.88683
298,2023-04-29 05:19:23,54.47519,10.88698
298,2023-04-29 05:24:18,54.47525,10.8867
298,2023-04-29 05:34:19,54.47526,10.88681
298,2023-04-29 05:39:17,54.47522,10.88687
298,2023-04-29 05:44:16,54.47512,10.88741
298,2023-04-29 05:52:27,54.47511,10.88754
298,2023-04-29 06:09:31,54.47496,10.88786
298,2023-04-29 06:29:33,54.47476,10.88814
298,2023-04-29 06:44:32,54.47451,10.88831
298,2023-04-29 06:49:40,54.47441,10.88833
298,2023-04-29 06:59:35,54.4744,10.88885
298,2023-04-29 07:04:33,54.47426,10.88882
298,2023-04-29 07:14:33,54.4738,10.88861
298,2023-04-29 07:29:33,54.47337,10.88842
298,2023-04-29 07:34:30,54.47326,10.8884
298,2023-04-29 07:44:24,54.47292,10.88822
298,2023-04-29 07:49:24,54.4728,10.88818
298,2023-04-29 07:56:22,54.47243,10.88795
298,2023-04-29 08:04:25,54.47215,10.88756
298,2023-04-29 08:14:21,54.47186,10.88745
298,2023-04-29 08:19:23,54.47175,10.88741
298,2023-04-29 08:29:23,54.47147,10.88728
298,2023-04-29 08:34:22,54.47155,10.88713
298,2023-04-29 08:39:24,54.47135,10.88713
298,2023-04-29 08:44:25,54.47119,10.88715
298,2023-04-29 08:49:24,54.47093,10.88721
298,2023-04-29 09:04:27,54.47075,10.88721
298,2023-04-29 09:19:26,54.47031,10.88702
298,2023-04-29 09:29:26,54.47023,10.88702
298,2023-04-29 09:44:23,54.47004,10.88711
298,2023-04-29 09:49:24,54.46997,10.88715
298,2023-04-29 09:54:23,54.46994,10.88717
298,2023-04-29 10:06:21,54.4699,10.88711
298,2023-04-29 10:24:28,54.46962,10.88754
298,2023-04-29 10:29:20,54.46962,10.88764
298,2023-04-29 10:39:20,54.46972,10.88779
298,2023-04-29 10:49:28,54.4698,10.88801
298,2023-04-29 10:54:21,54.46988,10.88816
298,2023-04-29 11:14:26,54.47029,10.88863
298,2023-04-29 11:29:26,54.47078,10.88902
298,2023-04-29 11:54:40,54.47171,10.8903
298,2023-04-29 11:59:42,54.47187,10.89056
298,2023-04-29 12:04:36,54.47172,10.89104
298,2023-04-29 12:19:28,54.47255,10.89198
298,2023-04-29 12:24:30,54.47271,10.89284
298,2023-04-29 12:29:33,54.47284,10.89273
298,2023-04-29 12:34:40,54.47328,10.89331
298,2023-04-29 12:44:27,54.47381,10.89462
298,2023-04-29 12:49:32,54.47413,10.89483
298,2023-04-29 12:54:25,54.47472,10.89543
298,2023-04-29 12:59:23,54.47497,10.89576
298,2023-04-29 13:04:30,54.47527,10.89608
298,2023-04-29 13:09:28,54.47554,10.89646
298,2023-04-29 13:15:25,54.47543,10.89633
298,2023-04-29 13:19:22,54.47569,10.89642
298,2023-04-29 13:24:20,54.47597,10.89679
298,2023-04-29 13:29:25,54.47625,10.89721
298,2023-04-29 13:34:22,54.47657,10.89764
298,2023-04-29 13:39:20,54.47684,10.89809
298,2023-04-29 13:44:22,54.4771,10.89863
298,2023-04-29 13:49:24,54.47736,10.89904
298,2023-04-29 14:04:29,54.4781,10.90056
298,2023-04-29 14:09:26,54.47834,10.90118
298,2023-04-29 14:24:29,54.47895,10.90258
298,2023-04-29 14:29:26,54.47887,10.90331
298,2023-04-29 14:34:33,54.47905,10.90397
298,2023-04-29 14:44:31,54.47969,10.90528
298,2023-04-29 14:54:21,54.48056,10.90674
298,2023-04-29 15:04:30,54.48117,10.90803
298,2023-04-29 15:09:22,54.48141,10.90861
298,2023-04-29 15:15:22,54.48175,10.90942
298,2023-04-29 15:19:20,54.48195,10.91
298,2023-04-29 15:34:22,54.48272,10.91217
298,2023-04-29 15:39:22,54.48286,10.91279
298,2023-04-29 15:49:20,54.48324,10.91423
298,2023-04-29 15:54:19,54.48341,10.91498
298,2023-04-29 16:19:18,54.48407,10.91895
298,2023-04-29 16:24:20,54.48418,10.9197
298,2023-04-29 16:29:14,54.48432,10.92043
298,2023-04-29 16:34:16,54.48454,10.92103
298,2023-04-29 16:39:16,54.48468,10.92172
298,2023-04-29 16:44:21,54.48483,10.92245
298,2023-04-29 17:04:13,54.4853,10.92517
298,2023-04-29 17:14:12,54.48532,10.92648
298,2023-04-29 17:44:12,54.48545,10.93028
298,2023-04-29 17:49:12,54.48545,10.93088
298,2023-04-29 17:54:15,54.48544,10.93146
298,2023-04-29 18:09:28,54.48546,10.93328
298,2023-04-29 18:19:16,54.4854,10.93412
298,2023-04-29 18:29:29,54.48518,10.9353
298,2023-04-29 18:34:20,54.48501,10.93588
298,2023-04-29 18:44:19,54.48462,10.9367
298,2023-04-29 18:54:23,54.48441,10.93768
298,2023-04-29 19:19:20,54.48363,10.93972
298,2023-04-29 19:34:23,54.48278,10.94094
298,2023-04-29 19:44:13,54.48241,10.94163
298,2023-04-29 19:54:12,54.48193,10.94228
298,2023-04-29 20:09:12,54.48119,10.94292
298,2023-04-29 20:19:06,54.48079,10.94333
298,2023-04-29 20:32:24,54.47986,10.94421
298,2023-04-29 20:34:07,54.47979,10.94429
298,2023-04-29 20:39:08,54.47944,10.94464
298,2023-04-29 20:44:06,54.47902,10.945
298,2023-04-29 20:54:23,54.47821,10.94633
298,2023-04-29 21:04:15,54.47751,10.947
298,2023-04-29 22:04:12,54.47285,10.94985
298,2023-04-29 22:14:18,54.47208,10.95041
298,2023-04-29 22:19:14,54.47175,10.95056
298,2023-04-29 22:29:11,54.47104,10.95122
298,2023-04-29 22:39:14,54.47054,10.9512
298,2023-04-29 22:44:12,54.47026,10.95146
298,2023-04-29 23:09:13,54.46901,10.95277
298,2023-04-29 23:29:11,54.46813,10.95376
298,2023-04-29 23:44:19,54.46729,10.95442
298,2023-04-29 23:49:26,54.46702,10.95461
298,2023-04-29 23:54:33,54.46682,10.95481
298,2023-04-29 23:59:25,54.46665,10.95491
298,2023-04-30 00:04:22,54.46575,10.95536
298,2023-04-30 00:09:11,54.4655,10.95562
298,2023-04-30 00:14:14,54.46516,10.95579
298,2023-04-30 00:19:14,54.46478,10.95601
298,2023-04-30 00:24:14,54.46472,10.95639
298,2023-04-30 00:29:16,54.46455,10.9565
298,2023-04-30 00:34:25,54.46424,10.95667
298,2023-04-30 00:40:22,54.46392,10.95672
298,2023-04-30 00:59:16,54.46326,10.95725
298,2023-04-30 01:04:14,54.46309,10.95738
298,2023-04-30 01:09:12,54.46288,10.95745
298,2023-04-30 01:24:11,54.46193,10.95723
298,2023-04-30 01:29:27,54.46177,10.95734
298,2023-04-30 01:46:56,54.46127,10.95805
298,2023-04-30 01:59:12,54.46111,10.95852
298,2023-04-30 02:14:06,54.46056,10.95912
298,2023-04-30 02:19:04,54.46015,10.95916
298,2023-04-30 02:24:05,54.45993,10.95921
298,2023-04-30 02:44:06,54.45913,10.95979
298,2023-04-30 02:59:07,54.45849,10.96
298,2023-04-30 03:04:19,54.45832,10.96021
298,2023-04-30 03:09:14,54.45746,10.96049
298,2023-04-30 03:19:13,54.45702,10.96097
298,2023-04-30 03:34:17,54.45623,10.96152
298,2023-04-30 03:39:18,54.45581,10.96165
298,2023-04-30 03:44:20,54.45555,10.96178
298,2023-04-30 03:54:24,54.45478,10.96191
298,2023-04-30 04:09:18,54.45411,10.96217
298,2023-04-30 04:19:13,54.45369,10.96234
298,2023-04-30 04:29:15,54.45324,10.96257
298,2023-04-30 04:59:16,54.45178,10.96313
298,2023-04-30 05:09:23,54.45135,10.96343
298,2023-04-30 05:14:11,54.4511,10.96358
298,2023-04-30 05:19:13,54.45071,10.96354
298,2023-04-30 05:29:17,54.45011,10.96382
298,2023-04-30 05:34:12,54.44979,10.96391
298,2023-04-30 05:39:17,54.44987,10.96322
298,2023-04-30 05:44:13,54.44958,10.96324
298,2023-04-30 05:54:13,54.44911,10.96315
298,2023-04-30 06:19:12,54.44791,10.9635
298,2023-04-30 06:49:12,54.446,10.96427
298,2023-04-30 06:54:11,54.44631,10.96573
298,2023-04-30 06:59:17,54.44597,10.96586
298,2023-04-30 07:19:10,54.44406,10.96556
298,2023-04-30 07:39:16,54.44267,10.96581
298,2023-04-30 07:49:10,54.44196,10.96599
298,2023-04-30 07:59:13,54.44126,10.96629
298,2023-04-30 08:04:16,54.4409,10.96635
298,2023-04-30 08:09:15,54.44055,10.96646
298,2023-04-30 08:24:20,54.43955,10.96667
298,2023-04-30 08:34:16,54.43919,10.96665
298,2023-04-30 08:39:18,54.43876,10.9668
298,2023-04-30 08:44:24,54.43835,10.96768
298,2023-04-30 08:49:17,54.43797,10.9679
298,2023-04-30 09:14:27,54.43526,10.96871
298,2023-04-30 09:19:13,54.43483,10.96903
298,2023-04-30 09:29:18,54.43405,10.96989
298,2023-04-30 09:39:17,54.43328,10.97034
298,2023-04-30 09:44:08,54.43294,10.97058
298,2023-04-30 09:54:11,54.43222,10.97114
298,2023-04-30 09:59:08,54.43195,10.97141
298,2023-04-30 10:04:08,54.43158,10.97165
298,2023-04-30 10:09:09,54.43139,10.97193
298,2023-04-30 10:19:10,54.43077,10.97242
298,2023-04-30 10:34:13,54.42994,10.9733
298,2023-04-30 10:49:10,54.42896,10.97425
298,2023-04-30 10:59:08,54.42854,10.97474
298,2023-04-30 11:04:09,54.42828,10.97504
298,2023-04-30 11:09:05,54.42806,10.97534
298,2023-04-30 11:19:08,54.4276,10.97579
298,2023-04-30 11:24:00,54.42738,10.97603
298,2023-04-30 11:28:58,54.4272,10.97624
298,2023-04-30 11:38:57,54.42673,10.97676
298,2023-04-30 11:59:03,54.42623,10.9777
298,2023-04-30 12:04:00,54.42559,10.97783
298,2023-04-30 12:08:58,54.42536,10.97805
298,2023-04-30 12:14:02,54.42548,10.97835
298,2023-04-30 12:19:14,54.42551,10.97882
298,2023-04-30 12:24:13,54.4253,10.97914
298,2023-04-30 12:29:08,54.42514,10.97946
298,2023-04-30 12:34:13,54.42503,10.98026
298,2023-04-30 12:39:55,54.42478,10.98034
298,2023-04-30 12:43:57,54.4247,10.97996
298,2023-04-30 12:49:14,54.42452,10.97998
298,2023-04-30 12:54:12,54.42438,10.98019
298,2023-04-30 12:59:15,54.42426,10.98036
298,2023-04-30 13:04:11,54.42416,10.98058
298,2023-04-30 13:09:11,54.42405,10.98081
298,2023-04-30 13:14:10,54.42392,10.98103
298,2023-04-30 13:19:02,54.42379,10.98133
298,2023-04-30 13:23:55,54.42369,10.98159
298,2023-04-30 13:33:55,54.42352,10.98197
298,2023-04-30 13:39:21,54.42342,10.98234
298,2023-04-30 13:43:56,54.42334,10.98247
298,2023-04-30 13:48:57,54.42326,10.98266
298,2023-04-30 13:53:55,54.42318,10.98287
298,2023-04-30 13:59:02,54.42307,10.98305
298,2023-04-30 14:03:55,54.42305,10.98322
298,2023-04-30 14:09:01,54.42301,10.98339
298,2023-04-30 14:13:53,54.42295,10.98354
298,2023-04-30 14:18:54,54.42286,10.98373
298,2023-04-30 14:23:56,54.42281,10.98384
298,2023-04-30 14:28:56,54.42258,10.9839
298,2023-04-30 14:33:55,54.42258,10.98405
298,2023-04-30 14:44:10,54.42208,10.98397
298,2023-04-30 14:49:03,54.42201,10.98414
298,2023-04-30 14:53:59,54.42219,10.98427
298,2023-04-30 15:04:10,54.42265,10.98485
298,2023-04-30 15:13:53,54.42277,10.9845
298,2023-04-30 15:19:09,54.42299,10.98489
298,2023-04-30 15:24:07,54.423,10.98493
298,2023-04-30 15:29:08,54.42306,10.98493
298,2023-04-30 15:34:03,54.42307,10.98493
298,2023-04-30 15:43:52,54.42274,10.98547
298,2023-04-30 15:48:55,54.42277,10.9856
298,2023-04-30 15:53:53,54.42282,10.98579
298,2023-04-30 15:58:51,54.42285,10.98581
298,2023-04-30 16:03:52,54.4229,10.98605
298,2023-04-30 16:13:53,54.42299,10.98601
298,2023-04-30 16:18:57,54.42307,10.98601
298,2023-04-30 16:23:53,54.42311,10.98614
298,2023-04-30 16:28:51,54.4232,10.9862
298,2023-04-30 16:33:53,54.42329,10.98616
298,2023-04-30 16:39:40,54.42335,10.98629
298,2023-04-30 16:43:58,54.42344,10.98633
298,2023-04-30 16:48:56,54.42351,10.98631
298,2023-04-30 16:58:49,54.42377,10.98614
298,2023-04-30 17:03:49,54.4238,10.98618
298,2023-04-30 17:08:49,54.42391,10.98614
298,2023-04-30 17:13:50,54.42398,10.98607
298,2023-04-30 17:18:48,54.42405,10.98605
298,2023-04-30 17:23:48,54.42409,10.98605
298,2023-04-30 17:28:49,54.4241,10.98626
298,2023-04-30 17:33:47,54.42411,10.98637
298,2023-04-30 17:39:25,54.42419,10.98629
298,2023-04-30 17:43:49,54.42424,10.98635
298,2023-04-30 17:48:50,54.42432,10.9862
298,2023-04-30 17:53:51,54.42438,10.98616
298,2023-04-30 17:58:49,54.42447,10.98609
298,2023-04-30 18:03:53,54.42454,10.98596
298,2023-04-30 18:08:49,54.42458,10.98588
298,2023-04-30 18:13:47,54.42437,10.98562
